state,date,year,month,tanf_fams,population,percap_tanf_fams
West Virginia,2009-03-01 00:00:00,2009,3,8974.0,1847775,0.004856651919200119
West Virginia,2009-04-01 00:00:00,2009,4,9077.0,1847775,0.004912394636792899
West Virginia,2009-05-01 00:00:00,2009,5,9177.0,1847775,0.004966513780086861
West Virginia,2009-06-01 00:00:00,2009,6,9156.0,1847775,0.00495514875999513
West Virginia,2009-07-01 00:00:00,2009,7,9200.0,1847775,0.0049789611830444724
West Virginia,2009-08-01 00:00:00,2009,8,9390.0,1847775,0.005081787555303
West Virginia,2009-09-01 00:00:00,2009,9,9450.0,1847775,0.005114259041279377
West Virginia,2009-10-01 00:00:00,2009,10,9522.0,1847775,0.005153224824451029
West Virginia,2009-11-01 00:00:00,2009,11,9616.0,1847775,0.005204096819147353
West Virginia,2009-12-01 00:00:00,2009,12,9663.0,1847775,0.005229532816495515
West Virginia,2010-01-01 00:00:00,2010,1,9649.0,1854265,0.0052036790857833155
West Virginia,2010-02-01 00:00:00,2010,2,9552.0,1854265,0.005151367253332183
West Virginia,2010-03-01 00:00:00,2010,3,9690.0,1854265,0.00522579027269565
West Virginia,2010-04-01 00:00:00,2010,4,9633.0,1854265,0.005195050329915088
West Virginia,2010-05-01 00:00:00,2010,5,9621.0,1854265,0.005188578763013917
West Virginia,2010-06-01 00:00:00,2010,6,9619.0,1854265,0.005187500168530388
West Virginia,2010-07-01 00:00:00,2010,7,9720.0,1854265,0.005241969189948578
West Virginia,2010-08-01 00:00:00,2010,8,10065.0,1854265,0.005428026738357247
West Virginia,2010-09-01 00:00:00,2010,9,10496.0,1854265,0.005660463849557641
West Virginia,2010-10-01 00:00:00,2010,10,10613.0,1854265,0.00572356162684406
West Virginia,2010-11-01 00:00:00,2010,11,10747.0,1854265,0.00579582745724047
West Virginia,2010-12-01 00:00:00,2010,12,10676.0,1854265,0.005757537353075208
West Virginia,2011-01-01 00:00:00,2011,1,10653.0,1856606,0.005737889460661012
West Virginia,2011-02-01 00:00:00,2011,2,10411.0,1856606,0.005607544088514203
West Virginia,2011-03-01 00:00:00,2011,3,10343.0,1856606,0.00557091811617543
West Virginia,2011-04-01 00:00:00,2011,4,10213.0,1856606,0.00550089787493954
West Virginia,2011-05-01 00:00:00,2011,5,10276.0,1856606,0.0055348307610769325
West Virginia,2011-06-01 00:00:00,2011,6,10085.0,1856606,0.005431954868184203
West Virginia,2011-07-01 00:00:00,2011,7,10033.0,1856606,0.005403946771689847
West Virginia,2011-08-01 00:00:00,2011,8,10221.0,1856606,0.005505206812861749
West Virginia,2011-09-01 00:00:00,2011,9,10245.0,1856606,0.005518133626628375
West Virginia,2011-10-01 00:00:00,2011,10,10095.0,1856606,0.0054373410405869635
West Virginia,2011-11-01 00:00:00,2011,11,9900.0,1856606,0.005332310678733129
West Virginia,2011-12-01 00:00:00,2011,12,9833.0,1856606,0.005296223323634632
West Virginia,2012-01-01 00:00:00,2012,1,9694.0,1857446,0.00521899425339956
West Virginia,2012-02-01 00:00:00,2012,2,9504.0,1857446,0.005116703258129711
West Virginia,2012-03-01 00:00:00,2012,3,9289.0,1857446,0.005000952921376987
West Virginia,2012-04-01 00:00:00,2012,4,9217.0,1857446,0.0049621900179063075
West Virginia,2012-05-01 00:00:00,2012,5,9192.0,1857446,0.004948730676423433
West Virginia,2012-06-01 00:00:00,2012,6,9154.0,1857446,0.0049282724773694634
West Virginia,2012-07-01 00:00:00,2012,7,9090.0,1857446,0.004893816563173304
West Virginia,2012-08-01 00:00:00,2012,8,9236.0,1857446,0.004972419117433293
West Virginia,2012-09-01 00:00:00,2012,9,9227.0,1857446,0.004967573754499458
West Virginia,2012-10-01 00:00:00,2012,10,9263.0,1857446,0.004986955206234798
West Virginia,2012-11-01 00:00:00,2012,11,9167.0,1857446,0.0049352713349405586
West Virginia,2012-12-01 00:00:00,2012,12,9144.0,1857446,0.004922888740776313
West Virginia,2013-01-01 00:00:00,2013,1,9049.0,1854768,0.0048787772918230205
West Virginia,2013-02-01 00:00:00,2013,2,8949.0,1854768,0.004824862193007427
West Virginia,2013-03-01 00:00:00,2013,3,8788.0,1854768,0.004738058883914323
West Virginia,2013-04-01 00:00:00,2013,4,8758.0,1854768,0.004721884354269645
West Virginia,2013-05-01 00:00:00,2013,5,8832.0,1854768,0.0047617815273931835
West Virginia,2013-06-01 00:00:00,2013,6,8750.0,1854768,0.004717571146364397
West Virginia,2013-07-01 00:00:00,2013,7,8855.0,1854768,0.00477418200012077
West Virginia,2013-08-01 00:00:00,2013,8,8939.0,1854768,0.004819470683125868
West Virginia,2013-09-01 00:00:00,2013,9,9029.0,1854768,0.004867994272059902
West Virginia,2013-10-01 00:00:00,2013,10,9053.0,1854768,0.004880933895775644
West Virginia,2013-11-01 00:00:00,2013,11,8957.0,1854768,0.004829175400912674
West Virginia,2013-12-01 00:00:00,2013,12,8862.0,1854768,0.004777956057037861
West Virginia,2014-01-01 00:00:00,2014,1,8744.0,1850569,0.0047250332195124855
West Virginia,2014-02-01 00:00:00,2014,2,8677.0,1850569,0.0046888281388048755
West Virginia,2014-03-01 00:00:00,2014,3,8535.0,1850569,0.0046120949826783005
West Virginia,2014-04-01 00:00:00,2014,4,8448.0,1850569,0.0045650824151923005
West Virginia,2014-05-01 00:00:00,2014,5,8451.0,1850569,0.004566703538209059
West Virginia,2014-06-01 00:00:00,2014,6,8374.0,1850569,0.004525094714112254
West Virginia,2014-07-01 00:00:00,2014,7,8319.0,1850569,0.004495374125471679
West Virginia,2014-08-01 00:00:00,2014,8,8364.0,1850569,0.004519690970723059
West Virginia,2014-09-01 00:00:00,2014,9,8313.0,1850569,0.004492131879438162
West Virginia,2014-10-01 00:00:00,2014,10,8255.0,1850569,0.004460790167780828
West Virginia,2014-11-01 00:00:00,2014,11,8116.0,1850569,0.004385678134671012
West Virginia,2014-12-01 00:00:00,2014,12,8130.0,1850569,0.004393243375415886
West Virginia,2015-01-01 00:00:00,2015,1,7914.0,1843332,0.0042933123278931845
West Virginia,2015-02-01 00:00:00,2015,2,7732.0,1843332,0.004194578079260817
West Virginia,2015-03-01 00:00:00,2015,3,7597.0,1843332,0.00412134113659395
West Virginia,2015-04-01 00:00:00,2015,4,7543.0,1843332,0.004092046359527204
West Virginia,2015-05-01 00:00:00,2015,5,7483.0,1843332,0.004059496607230819
West Virginia,2015-06-01 00:00:00,2015,6,7343.0,1843332,0.0039835471852059205
West Virginia,2015-07-01 00:00:00,2015,7,7266.0,1843332,0.003941775003092227
West Virginia,2015-08-01 00:00:00,2015,8,7434.0,1843332,0.004032914309522104
West Virginia,2015-09-01 00:00:00,2015,9,7457.0,1843332,0.004045391714569052
West Virginia,2015-10-01 00:00:00,2015,10,7416.0,1843332,0.004023149383833189
West Virginia,2015-11-01 00:00:00,2015,11,7339.0,1843332,0.003981377201719495
West Virginia,2015-12-01 00:00:00,2015,12,7330.0,1843332,0.003976494738875037
West Virginia,2016-01-01 00:00:00,2016,1,7269.0,1832435,0.003966852848805005
West Virginia,2016-02-01 00:00:00,2016,2,7257.0,1832435,0.00396030418541449
West Virginia,2016-03-01 00:00:00,2016,3,7172.0,1832435,0.003913917819731668
West Virginia,2016-04-01 00:00:00,2016,4,7082.0,1832435,0.003864802844302799
West Virginia,2016-05-01 00:00:00,2016,5,7104.0,1832435,0.003876808727185412
West Virginia,2016-06-01 00:00:00,2016,6,7147.0,1832435,0.003900274771001427
West Virginia,2016-07-01 00:00:00,2016,7,7158.0,1832435,0.003906277712442733
West Virginia,2016-08-01 00:00:00,2016,8,7360.0,1832435,0.004016513546183084
West Virginia,2016-09-01 00:00:00,2016,9,7362.0,1832435,0.004017604990081504
West Virginia,2016-10-01 00:00:00,2016,10,7370.0,1832435,0.004021970765675181
West Virginia,2016-11-01 00:00:00,2016,11,7350.0,1832435,0.0040110563266909875
West Virginia,2016-12-01 00:00:00,2016,12,7284.0,1832435,0.0039750386780431505
West Virginia,2017-01-01 00:00:00,2017,1,7237.0,1818683,0.003979253118877781
West Virginia,2017-02-01 00:00:00,2017,2,7201.0,1818683,0.0039594585752437345
West Virginia,2017-03-01 00:00:00,2017,3,7077.0,1818683,0.0038912773693931266
West Virginia,2017-04-01 00:00:00,2017,4,7012.0,1818683,0.0038555372211649857
West Virginia,2017-05-01 00:00:00,2017,5,6995.0,1818683,0.003846189797782241
West Virginia,2017-06-01 00:00:00,2017,6,6893.0,1818683,0.0037901052574857742
West Virginia,2017-07-01 00:00:00,2017,7,6963.0,1818683,0.0038285946478853103
West Virginia,2017-08-01 00:00:00,2017,8,7112.0,1818683,0.003910522064592895
West Virginia,2017-09-01 00:00:00,2017,9,7113.0,1818683,0.003911071913027174
West Virginia,2017-10-01 00:00:00,2017,10,7136.0,1818683,0.0039237184270155935
West Virginia,2017-11-01 00:00:00,2017,11,7027.0,1818683,0.0038637849476791724
West Virginia,2017-12-01 00:00:00,2017,12,6870.0,1818683,0.003777458743497355
West Virginia,2018-01-01 00:00:00,2018,1,6782.0,1805953,0.0037553579744323356
West Virginia,2018-02-01 00:00:00,2018,2,6710.0,1805953,0.0037154898272546404
West Virginia,2018-03-01 00:00:00,2018,3,6629.0,1805953,0.0036706381616797338
West Virginia,2018-04-01 00:00:00,2018,4,6562.0,1805953,0.003633538635833823
West Virginia,2018-05-01 00:00:00,2018,5,6541.0,1805953,0.0036219104262403285
West Virginia,2018-06-01 00:00:00,2018,6,6473.0,1805953,0.003584257176128061
West Virginia,2018-07-01 00:00:00,2018,7,6496.0,1805953,0.003596992834254269
West Virginia,2018-08-01 00:00:00,2018,8,6579.0,1805953,0.0036429519483618896
West Virginia,2018-09-01 00:00:00,2018,9,6572.0,1805953,0.003639075878497392
West Virginia,2018-10-01 00:00:00,2018,10,6630.0,1805953,0.0036711918859460907
West Virginia,2018-11-01 00:00:00,2018,11,6555.0,1805953,0.003629662565969325
West Virginia,2018-12-01 00:00:00,2018,12,6539.0,1805953,0.0036208029777076147
West Virginia,2019-01-01 00:00:00,2019,1,6474.0,1795263,0.0036061568694948872
West Virginia,2019-02-01 00:00:00,2019,2,6505.0,1795263,0.003623424534455397
West Virginia,2019-03-01 00:00:00,2019,3,6397.0,1795263,0.003563266217818782
West Virginia,2019-04-01 00:00:00,2019,4,6304.0,1795263,0.0035114632229372523
West Virginia,2019-05-01 00:00:00,2019,5,6301.0,1795263,0.003509792158586235
West Virginia,2019-06-01 00:00:00,2019,6,6269.0,1795263,0.003491967472175386
West Virginia,2019-07-01 00:00:00,2019,7,6307.0,1795263,0.0035131342872882694
West Virginia,2019-08-01 00:00:00,2019,8,6399.0,1795263,0.00356438026071946
West Virginia,2019-09-01 00:00:00,2019,9,6331.0,1795263,0.0035265028020964057
West Virginia,2019-10-01 00:00:00,2019,10,6369.0,1795263,0.003547669617209289
West Virginia,2019-11-01 00:00:00,2019,11,6361.0,1795263,0.0035432134456065767
West Virginia,2019-12-01 00:00:00,2019,12,6318.0,1795263,0.0035192615232419984
West Virginia,2020-01-01 00:00:00,2020,1,6332.0,1784787,0.0035477622819977957
West Virginia,2020-02-01 00:00:00,2020,2,6319.0,1784787,0.0035404784996753112
West Virginia,2020-03-01 00:00:00,2020,3,6283.0,1784787,0.0035203080255515086
West Virginia,2020-04-01 00:00:00,2020,4,6050.0,1784787,0.0033897602346946725
West Virginia,2020-05-01 00:00:00,2020,5,6000.0,1784787,0.0033617456873005014
West Virginia,2020-06-01 00:00:00,2020,6,5848.0,1784787,0.003276581463222222
West Virginia,2020-07-01 00:00:00,2020,7,5711.0,1784787,0.003199821603362194
West Virginia,2020-08-01 00:00:00,2020,8,5693.0,1784787,0.0031897363663002925
West Virginia,2020-09-01 00:00:00,2020,9,5713.0,1784787,0.003200942185257961
Wisconsin,2000-01-01 00:00:00,2000,1,16437.0,5373999,0.0030586161255333317
Wisconsin,2000-02-01 00:00:00,2000,2,16536.0,5373999,0.0030770381609672797
Wisconsin,2000-03-01 00:00:00,2000,3,16683.0,5373999,0.0031043920923692022
Wisconsin,2000-04-01 00:00:00,2000,4,16642.0,5373999,0.003096762764563224
Wisconsin,2000-05-01 00:00:00,2000,5,16861.0,5373999,0.003137514539917108
Wisconsin,2000-06-01 00:00:00,2000,6,16847.0,5373999,0.0031349094035931155
Wisconsin,2000-07-01 00:00:00,2000,7,16909.0,5373999,0.003146446435885083
Wisconsin,2000-08-01 00:00:00,2000,8,17184.0,5373999,0.003197618756534938
Wisconsin,2000-09-01 00:00:00,2000,9,17185.0,5373999,0.0031978048377009375
Wisconsin,2000-10-01 00:00:00,2000,10,17484.0,5373999,0.00325344310633478
Wisconsin,2000-11-01 00:00:00,2000,11,17333.0,5373999,0.0032253448502688594
Wisconsin,2000-12-01 00:00:00,2000,12,17169.0,5373999,0.0031948275390449457
Wisconsin,2001-01-01 00:00:00,2001,1,17012.0,5406835,0.0031463878590709724
Wisconsin,2001-02-01 00:00:00,2001,2,16919.0,5406835,0.003129187408160227
Wisconsin,2001-03-01 00:00:00,2001,3,17207.0,5406835,0.003182453320658019
Wisconsin,2001-04-01 00:00:00,2001,4,17620.0,5406835,0.0032588381187885333
Wisconsin,2001-05-01 00:00:00,2001,5,18055.0,5406835,0.003339291840790407
Wisconsin,2001-06-01 00:00:00,2001,6,18107.0,5406835,0.0033489092972136193
Wisconsin,2001-07-01 00:00:00,2001,7,18165.0,5406835,0.0033596364601472025
Wisconsin,2001-08-01 00:00:00,2001,8,18413.0,5406835,0.0034055043292425236
Wisconsin,2001-09-01 00:00:00,2001,9,18674.0,5406835,0.0034537765624436476
Wisconsin,2001-10-01 00:00:00,2001,10,18023.0,5406835,0.00333337340606843
Wisconsin,2001-11-01 00:00:00,2001,11,18190.0,5406835,0.003364260237273747
Wisconsin,2001-12-01 00:00:00,2001,12,18589.0,5406835,0.0034380557202133965
Wisconsin,2002-01-01 00:00:00,2002,1,19159.0,5445162,0.0035185362712808177
Wisconsin,2002-02-01 00:00:00,2002,2,19364.0,5445162,0.003556184370639478
Wisconsin,2002-03-01 00:00:00,2002,3,18688.0,5445162,0.003432037467388482
Wisconsin,2002-04-01 00:00:00,2002,4,19140.0,5445162,0.003515046935242698
Wisconsin,2002-05-01 00:00:00,2002,5,19332.0,5445162,0.0035503075941542236
Wisconsin,2002-06-01 00:00:00,2002,6,19189.0,5445162,0.0035240457492357437
Wisconsin,2002-07-01 00:00:00,2002,7,19135.0,5445162,0.003514128688916877
Wisconsin,2002-08-01 00:00:00,2002,8,19261.0,5445162,0.0035372684963275655
Wisconsin,2002-09-01 00:00:00,2002,9,19395.0,5445162,0.003561877497859568
Wisconsin,2002-10-01 00:00:00,2002,10,19206.0,5445162,0.003527167786743535
Wisconsin,2002-11-01 00:00:00,2002,11,20006.0,5445162,0.0036740871988748913
Wisconsin,2002-12-01 00:00:00,2002,12,20000.0,5445162,0.003672985303283906
Wisconsin,2003-01-01 00:00:00,2003,1,20160.0,5479203,0.003679367236439314
Wisconsin,2003-02-01 00:00:00,2003,2,20088.0,5479203,0.0036662266391663165
Wisconsin,2003-03-01 00:00:00,2003,3,20096.0,5479203,0.0036676867055299833
Wisconsin,2003-04-01 00:00:00,2003,4,20327.0,5479203,0.0037098461217808503
Wisconsin,2003-05-01 00:00:00,2003,5,20607.0,5479203,0.003760948444509174
Wisconsin,2003-06-01 00:00:00,2003,6,20871.0,5479203,0.003809130634510165
Wisconsin,2003-07-01 00:00:00,2003,7,21183.0,5479203,0.0038660732226931545
Wisconsin,2003-08-01 00:00:00,2003,8,21270.0,5479203,0.0038819514443980264
Wisconsin,2003-09-01 00:00:00,2003,9,21708.0,5479203,0.003961890077808761
Wisconsin,2003-10-01 00:00:00,2003,10,21829.0,5479203,0.003983973581559216
Wisconsin,2003-11-01 00:00:00,2003,11,21795.0,5479203,0.003977768299513634
Wisconsin,2003-12-01 00:00:00,2003,12,22043.0,5479203,0.004023030356787292
Wisconsin,2004-01-01 00:00:00,2004,1,22262.0,5514026,0.004037340411525082
Wisconsin,2004-02-01 00:00:00,2004,2,22386.0,5514026,0.004059828517312033
Wisconsin,2004-03-01 00:00:00,2004,3,22765.0,5514026,0.004128562324515699
Wisconsin,2004-04-01 00:00:00,2004,4,22760.0,5514026,0.004127655546056547
Wisconsin,2004-05-01 00:00:00,2004,5,22892.0,5514026,0.004151594497378141
Wisconsin,2004-06-01 00:00:00,2004,6,22825.0,5514026,0.004139443666025514
Wisconsin,2004-07-01 00:00:00,2004,7,22707.0,5514026,0.004118043694389544
Wisconsin,2004-08-01 00:00:00,2004,8,23062.0,5514026,0.0041824249649892835
Wisconsin,2004-09-01 00:00:00,2004,9,22592.0,5514026,0.004097187789829065
Wisconsin,2004-10-01 00:00:00,2004,10,22166.0,5514026,0.004019930265109378
Wisconsin,2004-11-01 00:00:00,2004,11,21705.0,5514026,0.003936325291175631
Wisconsin,2004-12-01 00:00:00,2004,12,21121.0,5514026,0.0038304135671467635
Wisconsin,2005-01-01 00:00:00,2005,1,20715.0,5546166,0.0037350126195285177
Wisconsin,2005-02-01 00:00:00,2005,2,20561.0,5546166,0.0037072456900857278
Wisconsin,2005-03-01 00:00:00,2005,3,20293.0,5546166,0.0036589240206658076
Wisconsin,2005-04-01 00:00:00,2005,4,20254.0,5546166,0.0036518921359367895
Wisconsin,2005-05-01 00:00:00,2005,5,19947.0,5546166,0.0035965385817878512
Wisconsin,2005-06-01 00:00:00,2005,6,19608.0,5546166,0.003535415276066385
Wisconsin,2005-07-01 00:00:00,2005,7,18929.0,5546166,0.003412988359886812
Wisconsin,2005-08-01 00:00:00,2005,8,18659.0,5546166,0.003364306080993609
Wisconsin,2005-09-01 00:00:00,2005,9,18430.0,5546166,0.003323016296302707
Wisconsin,2005-10-01 00:00:00,2005,10,18579.0,5546166,0.0033498817020622897
Wisconsin,2005-11-01 00:00:00,2005,11,18250.0,5546166,0.0032905614437072385
Wisconsin,2005-12-01 00:00:00,2005,12,17970.0,5546166,0.0032400761174476204
Wisconsin,2006-01-01 00:00:00,2006,1,17982.0,5577655,0.0032239355069469157
Wisconsin,2006-02-01 00:00:00,2006,2,17830.0,5577655,0.003196683911070154
Wisconsin,2006-03-01 00:00:00,2006,3,17727.0,5577655,0.003178217369127348
Wisconsin,2006-04-01 00:00:00,2006,4,17750.0,5577655,0.0031823409658718583
Wisconsin,2006-05-01 00:00:00,2006,5,17862.0,5577655,0.0032024210891494725
Wisconsin,2006-06-01 00:00:00,2006,6,17982.0,5577655,0.0032239355069469157
Wisconsin,2006-07-01 00:00:00,2006,7,17939.0,5577655,0.003216226173902832
Wisconsin,2006-08-01 00:00:00,2006,8,17872.0,5577655,0.0032042139572992594
Wisconsin,2006-09-01 00:00:00,2006,9,17666.0,5577655,0.003167280873413648
Wisconsin,2006-10-01 00:00:00,2006,10,17479.0,5577655,0.0031337542390126316
Wisconsin,2006-11-01 00:00:00,2006,11,17304.0,5577655,0.0031023790463913597
Wisconsin,2006-12-01 00:00:00,2006,12,17108.0,5577655,0.003067238830655535
Wisconsin,2007-01-01 00:00:00,2007,1,17167.0,5610775,0.0030596486225164974
Wisconsin,2007-02-01 00:00:00,2007,2,16924.0,5610775,0.003016339097540001
Wisconsin,2007-03-01 00:00:00,2007,3,17016.0,5610775,0.0030327361193418024
Wisconsin,2007-04-01 00:00:00,2007,4,16896.0,5610775,0.0030113486996003226
Wisconsin,2007-05-01 00:00:00,2007,5,16970.0,5610775,0.0030245376084409017
Wisconsin,2007-06-01 00:00:00,2007,6,17080.0,5610775,0.0030441427432039247
Wisconsin,2007-07-01 00:00:00,2007,7,17147.0,5610775,0.003056084052559584
Wisconsin,2007-08-01 00:00:00,2007,8,17345.0,5610775,0.0030913732951330253
Wisconsin,2007-09-01 00:00:00,2007,9,17636.0,5610775,0.003143237788006113
Wisconsin,2007-10-01 00:00:00,2007,10,17793.0,5610775,0.0031712196621678825
Wisconsin,2007-11-01 00:00:00,2007,11,17664.0,5610775,0.0031482281859457916
Wisconsin,2007-12-01 00:00:00,2007,12,17608.0,5610775,0.0031382473900664347
Wisconsin,2008-01-01 00:00:00,2008,1,17516.0,5640996,0.003105125406931684
Wisconsin,2008-02-01 00:00:00,2008,2,17474.0,5640996,0.003097679913263544
Wisconsin,2008-03-01 00:00:00,2008,3,17512.0,5640996,0.0031044163122966226
Wisconsin,2008-04-01 00:00:00,2008,4,17523.0,5640996,0.00310636632254304
Wisconsin,2008-05-01 00:00:00,2008,5,17478.0,5640996,0.003098389007898605
Wisconsin,2008-06-01 00:00:00,2008,6,17432.0,5640996,0.0030902344195954047
Wisconsin,2008-07-01 00:00:00,2008,7,17295.0,5640996,0.003065947928344569
Wisconsin,2008-08-01 00:00:00,2008,8,17174.0,5640996,0.0030444978156339768
Wisconsin,2008-09-01 00:00:00,2008,9,17346.0,5640996,0.0030749888849415956
Wisconsin,2008-10-01 00:00:00,2008,10,17585.0,5640996,0.0031173572893864842
Wisconsin,2008-11-01 00:00:00,2008,11,17655.0,5640996,0.00312976644550005
Wisconsin,2008-12-01 00:00:00,2008,12,17651.0,5640996,0.003129057350864989
Wisconsin,2009-01-01 00:00:00,2009,1,17522.0,5669264,0.003090701015158229
Wisconsin,2009-02-01 00:00:00,2009,2,17946.0,5669264,0.0031654902646974987
